bus,v
p13ulv75495,1.0186238502165377
p13ulv75496,1.0166532115343743
p13ulv75497,1.0219283802929282
p13ulv75498,1.0166543839588702
p13ulv75499,1.018240836542422
p13ulv75501,1.0207726297378583
p13ulv75502,1.0182610101684508
p13ulv75503,1.0177503229785194
p13ulv75504,1.020170642957007
p13ulv75506,1.0205771727913007
p13ulv75507,1.0177211287994417
p13ulv75508,1.0220979025381816
p13ulv75509,1.0172195121558876
p13ulv75511,1.0123660028303418
p13ulv75512,1.0162453751444214
p13ulv75513,1.010281966777872
p13ulv75514,1.0190344644141347
p13ulv75515,1.0164364984563234
p13ulv75516,1.0204893120685763
p13ulv75517,1.0173145355134503
p13ulv75518,1.018313054750978
p13ulv75519,1.0176896060075422
p13ulv75520,1.0183550307388207
p13ulv75522,1.0186160289754222
p13ulv75523,1.0198532645038596
p13ulv75524,1.019274265128735
p13ulv75525,1.0197103605188818
p13ulv75526,1.0170738639881285
p13ulv75528,1.0182656820818434
p13ulv75529,1.019613922432789
p13ulv75530,1.0166201587888781
p13ulv75531,1.0189726762579903
p13ulv75532,1.019304221239577
p13ulv76825,1.0217697073985794
p13ulv76830,1.0208244919920324
p13ulv76834,1.0220849676655326
p13ulv76838,1.0226407801729902
p13ulv76843,1.0219017704663862
p13ulv76844,1.0199958896806423
p13ulv76871,1.0220450720873755
p13ulv76878,1.021268063037323
p13ulv76883,1.0217172277050524
p13ulv76910,1.0216730783000205
p13ulv76913,1.023271445588501
p13ulv76924,1.0199539635297055
p13ulv76926,1.0229986634678172
p13ulv76928,1.0220230919355142
p13ulv76951,1.0221756660498744
p13ulv76961,1.0200724014061087
p13ulv76967,1.0233902828782133
p13ulv76973,1.0217665562676495
p13ulv76985,1.0240832036259357
p13ulv76987,1.0220118663086306
p13ulv76996,1.0216007139873877
p13ulv77000,1.0226048055175898
p13ulv77002,1.0226344236650107
p13ulv77009,1.0222840532912676
p13ulv77017,1.0240775712646188
p13ulv77019,1.0251115755324491
p13ulv77022,1.0225575162396956
p13ulv77030,1.0219030183896116
p13ulv77031,1.0229645338914906
p13ulv77032,1.0239600727354676
p13ulv77036,1.0188704908811683
p13ulv77041,1.0184133574316991
p13ulv77042,1.0191042955258758
p13ulv77043,1.018699833313006
p13ulv77045,1.0180689020291476
p13ulv77048,1.0193995784879208
p13ulv77049,1.0158768503697313
p13ulv77050,1.0189414113691802
p13ulv77051,1.0169001867354088
p13ulv77055,1.0196973868295949
p13ulv77056,1.0204465883755602
p13ulv77058,1.0159583968058161
p13ulv77059,1.0158320225142403
p13ulv77060,1.01913810404991
p13ulv77062,1.0205468097182524
p13ulv77063,1.0199065617237526
p13ulv77064,1.0181603724302972
p13ulv77066,1.0194209711882962
p13ulv77068,1.0179839163243891
p13ulv77073,1.0199015146747343
p13ulv77076,1.0134367771655128
p13ulv77077,1.0189639419255654
p13ulv77078,1.016409814962504
p13ulv77079,1.0213168556074774
p13ulv77081,1.0200325009279463
p13ulv77082,1.019161662909382
p13ulv77084,1.018853949926913
p13ulv77087,1.0206111426735993
p13ulv77090,1.018654274471168
p13ulv77092,1.0198293352988652
p13ulv77093,1.0197315385616652
p13ulv77094,1.0212623541400103
p13ulv77096,1.018244377369589
p13ulv77098,1.0199970635490474
p13ulv77101,1.018549497246795
p13ulv77102,1.0192590266239998
p13ulv77103,1.0189980090376682
p13ulv77104,1.0187376543896614
p13ulv77105,1.0201917520843784
p13ulv77109,1.0163298124017766
p13ulv77110,1.0209761169121445
p13ulv77113,1.0179798989470572
p13ulv77117,1.0188853851835333
p13ulv77119,1.014951318862249
p13ulv77120,1.0181163978099232
p13ulv77122,1.0183674112816374
p13ulv77123,1.0157118975479718
p13ulv77127,1.0197021203211145
p13ulv77132,1.0204741461631608
p13ulv77133,1.0188948103723425
p13ulv77134,1.017410550374362
p13ulv77135,1.020034187422573
p13ulv77136,1.018218680924383
p13ulv77137,1.0161297438974524
p13ulv77139,1.0163445222457121
p13ulv77140,1.0193488096847543
p13ulv77141,1.0180139031055822
p13ulv77142,1.0172979351555052
p13ulv77145,1.0177075006714937
p13ulv77146,1.0178357623888385
p13ulv77147,1.0197283962068626
p13ulv77148,1.016442797263996
p13ulv77151,1.016110131344431
p13ulv77153,1.0174764589656449
p13ulv77154,1.0191652028154063
p13ulv77155,1.0213630278959411
p13ulv77156,1.0184492664525377
p13ulv77157,1.0204473930994895
p13ulv77160,1.0188980031348882
p13ulv77161,1.0199532312528725
p13ulv77162,1.0184448115237292
p13ulv77163,1.0176062078722516
p13ulv77165,1.019395091500034
p13ulv77167,1.016555020949288
p13ulv77168,1.0173388366275007
p13ulv77175,1.0200355152264309
p13ulv77176,1.018027618439762
p13ulv77177,1.017465376870324
p13ulv77178,1.0204473697324694
p13ulv77183,1.0192620014229132
p13ulv77184,1.0210341828788128
p13ulv77185,1.0201466893842999
p13ulv77187,1.016898075240798
p13ulv77189,1.0210356098061715
p13ulv77191,1.018506377140381
p13ulv77192,1.021552274657698
p13ulv77193,1.0177693385794755
p13ulv77196,1.0179058854552516
p13ulv77198,1.0193705018841825
p13ulv77199,1.018650746155458
p13ulv77200,1.0198063513284055
p13ulv77202,1.018027024452325
p13ulv77203,1.0207788144959031
p13ulv77204,1.0199867224663501
p13ulv77205,1.0195656949392697
p13ulv77208,1.0194751602276524
p13ulv77209,1.0171795803921078
p13ulv77210,1.0188684596033486
p13ulv77211,1.0171596730000854
p13ulv77212,1.017298289081127
p13ulv77214,1.0186073870865635
p13ulv77215,1.0198729521873051
p13ulv77216,1.015674408840948
p13ulv77217,1.0159332095966347
p13ulv77218,1.0178070012131144
p13ulv77221,1.0202087874280399
p13ulv77222,1.0176723071092333
p13ulv77224,1.016071197659552
p13ulv77225,1.020653542039755
p13ulv77226,1.019604009267979
p13ulv77227,1.0198272828409403
p13ulv77228,1.0206107919687593
p13ulv77230,1.0181563064112416
p13ulv77232,1.0177829009619603
p13ulv77233,1.0210042377222992
p13ulv77234,1.016377986440244
p13ulv77236,1.0180977864430667
p13ulv77237,1.0182007785717273
p13ulv77240,1.0196850802945066
p13ulv77241,1.0204798627069422
p13ulv77242,1.015248583418428
p13ulv77243,1.0180469157760808
p13ulv77245,1.0192361188947934
p13ulv77247,1.018605073097806
p13ulv77248,1.0187428942192416
p13ulv78548,1.0238496435413715
p13ulv78556,1.0238769815295106
p13ulv78567,1.023874617015768
p13ulv78593,1.0198530782763502
p13ulv78601,1.0198827429258672
p13ulv78613,1.021400652130043
p13ulv78630,1.021339267857409
p13ulv78640,1.0220632959028673
p13ulv78651,1.0226159341972658
p13ulv78665,1.022541509681942
p13ulv78672,1.0188196881543514
p13ulv78675,1.0214090775072848
p13ulv78680,1.0193195087003684
p13ulv78701,1.01908006754886
p13ulv78709,1.021620915369347
p13ulv78726,1.0168449411528906
p13ulv78731,1.0222072491478573
p13ulv78741,1.021982640031401
p13ulv78806,1.014013954449914
p13ulv78815,1.013251470480079
p13ulv78841,1.0158269339473265
p13ulv78851,1.014744914224199
p13ulv78867,1.0113303494771868
p13ulv78877,1.0176474491285503
p13ulv78878,1.017788378380141
p13ulv78881,1.0191118212468702
p13ulv78885,1.0170224766609877
p13ulv78889,1.0172539565311645
p13ulv78891,1.0176335940054821
p13ulv78896,1.018941465047349
p13ulv78900,1.0182641753101684
p13ulv78903,1.0176341175431343
p13ulv78905,1.0174133404173946
p13ulv78911,1.0168760584610217
p13ulv78914,1.0175509190737249
p13ulv78915,1.0182495291905325
p13ulv78918,1.0136060326827834
p13ulv78921,1.0191512489833805
p13ulv78923,1.0180171717295503
p13ulv78925,1.01811573034932
p13ulv78926,1.0173015057216683
p13ulv78928,1.0190654275747095
p13ulv78932,1.0152219921238128
p13ulv78933,1.0198829735709798
p13ulv78934,1.0169051840411452
p13ulv78937,1.0183707003966105
p13ulv78938,1.0158901679378873
p13ulv78940,1.0192709187787785
p13ulv78943,1.0192524170205797
p13ulv78944,1.0149545530863897
p13ulv78947,1.0200976708953395
p13ulv78950,1.0200804797591512
p13ulv78951,1.018990187960282
p13ulv78953,1.0161217461123004
p13ulv78954,1.0140347091626811
p13ulv78956,1.0202094178896863
p13ulv78959,1.0186601521826142
p13ulv78961,1.0197626722039546
p13ulv78962,1.0207069157444888
p13ulv78964,1.0193920277100288
p13ulv78966,1.0197891564065
p13ulv80367,1.0198279115078834
p13ulv80431,1.0211710236735356
p13ulv80443,1.0192890791532245
p13ulv80639,1.0200732052156092
p13ulv80651,1.021198256366661
p13ulv80652,1.0202367837261124
p13ulv80653,1.0204780815986059
p13ulv80654,1.0194861416050984
p13ulv80655,1.0210853773228348
p13ulv80657,1.016583997200864
p13ulv80658,1.0043252828943496
p13ulv85610,1.0174437145187132
p13ulv85611,1.0163643161637967
p13ulv85612,1.020417322242365
p13ulv85613,1.0170520541839467
p13ulv85614,1.0198404926887177
p13ulv85615,1.0192505134343626
p13ulv85616,1.0220422977473302
p13ulv85617,1.02171524975727
p13ulv85618,1.0197461011523739
p13ulv85619,1.0225825252505054
p13ulv85620,1.0236562048272555
p13ulv85621,1.0235426209844105
p13ulv85622,1.0205452967900077
p13ulv85623,1.017025542527454
p13ulv85625,1.022520456779124
p13ulv85626,1.0202951426589921
p13ulv85627,1.0185053471518097
p13ulv85628,1.0217459679361895
p13ulv85629,1.0189118794922774
p13ulv85630,1.020759086986571
p13ulv85632,1.0220490527461896
p13ulv85633,1.0172629363575805
p13ulv85634,1.0204443507846137
p13ulv85635,1.0189962099426828
p13ulv85636,1.0127698687627205
p13ulv85637,1.0218186869299997
p13ulv85638,1.021884426643553
p13ulv85639,1.020841844459907
p13ulv85640,1.0210649025309304
p13ulv85641,1.020006074874263
p13ulv85642,1.0202063290883752
p13ulv85643,1.0218335114605226
p13ulv85644,1.0195623142921506
p13ulv85645,1.0229167140613
p13ulv85646,1.021417127233244
p13ulv85648,1.020937630660454
p13ulv85649,1.017761625291552
p13ulv85651,1.0214674794634693
p13ulv85652,1.0216839083190195
p13ulv85653,1.0167072158587063
p13ulv85654,1.0188453968782314
p13ulv85655,1.0205323636945633
p13ulv85656,1.0212310566072293
p13ulv85657,1.0196055515977183
p13ulv85658,1.0222945274841657
p13ulv85659,1.0127522485616514
p13ulv85660,1.022880222865215
p13ulv85661,1.0170147676043744
p13ulv85662,1.022377647280628
p13ulv85663,1.0235424324406142
p13ulv85664,1.0204071468087976
p13ulv85665,1.0221226062555182
p13ulv85666,1.0224595155523994
p13ulv85667,1.0209894270897562
p13ulv85668,1.0226516250084012
p13ulv85669,1.022315673311099
p13ulv85670,1.022040493960502
p13ulv85671,1.0225514020068986
p13ulv85672,1.0186993376801488
p13ulv85673,1.0229267527158141
p13ulv85674,1.0213529779314436
p13ulv85675,1.0166571614179951
p13ulv85676,1.017862276147479
p13ulv85677,1.0170954213757848
p13ulv85678,1.0214954208044436
p13ulv85679,1.0204880873965996
p13ulv85680,1.0215142213522603
p13ulv85681,1.0212869572563523
p13ulv85682,1.0201654519662937
p13ulv85683,1.0201383279556664
p13ulv85684,1.019457065845226
p13ulv85685,1.023050715679104
p13ulv85688,1.0225154770956726
p13ulv85690,1.0213829880266427
p13ulv85691,1.0201115166281731
p13ulv85692,1.0193994406946607
p13ulv85693,1.0166761485396698
p13ulv85694,1.0169741211337864
p13ulv85695,1.021595946589402
p13ulv85696,1.0205626082403638
p13ulv85697,1.0202666080560152
p13ulv85698,1.0215851207100977
p13ulv85699,1.0206581739507532
p13ulv85700,1.022564297578113
p13ulv85702,1.0224733933006482
p13ulv85703,1.0213487011055722
p13ulv85704,1.018823143984977
p13ulv85705,1.021876990457983
p13ulv85706,1.0194844941669534
p13ulv85707,1.0209303928337796
p13ulv85708,1.021588493845586
p13ulv85709,1.0155590518652207
p13ulv85711,1.0225743284218396
p13ulv85712,1.019707277786674
p13ulv85713,1.0206843388556506
p13ulv85714,1.0176242415165286
p13ulv85715,1.0190608517178097
p13ulv85716,1.0230718686074303
p13ulv85718,1.0223638197394995
p13ulv85719,1.020440849795959
p13ulv85720,1.0208161981099864
p13ulv85721,1.0180819758658708
p13ulv85722,1.0217745764795003
p13ulv85724,1.02198199481824
p13ulv85736,1.0183398061058835
p13ulv85737,1.0205038228124814
p13ulv85738,1.019853581831284
p13ulv85739,1.0179858759671938
p13ulv85740,1.0195720705976712
p13ulv85741,1.0235171099653653
p13ulv85742,1.020692058726179
p13ulv85743,1.0102414581352344
p13ulv85744,1.020733136394603
p13ulv85766,1.0178611300936853
p13ulv85768,1.0191535881876073
p13ulv87326,1.0204262617206572
p13ulv87327,1.0179564292183483
p13ulv87328,1.0215032834647442
p13ulv87329,1.0190540813414506
p13ulv87331,1.0197536959097535
p13ulv87332,1.0192903814834775
p13ulv87333,1.017362042746596
p13ulv87334,1.019974001215977
p13ulv87335,1.0170139151034332
p13ulv87336,1.0192655705426241
p13ulv87337,1.0197222781149073
p13ulv87338,1.018803251657086
p13ulv87340,1.0195606455618187
p13ulv87341,1.017077830035861
p13ulv87342,1.01860627967507
p13ulv87343,1.0215690223118121
p13ulv87344,1.0201992753193476
p13ulv87346,1.0169507898300951
p13ulv87347,1.0187149279217862
p13ulv87348,1.0184413648210178
p13ulv87349,1.0228957064118247
p13ulv87351,1.018053275077955
p13ulv87352,1.0178879534480791
p13ulv87353,1.019657135468814
p13ulv87355,1.0189153474705013
p13ulv87356,1.0165118657882921
p13ulv87357,1.0197805466371364
p13ulv87358,1.0192372027253769
p13ulv87359,1.0207775545544138
p13ulv87360,1.0164847692189645
p13ulv87361,1.0231955753277944
p13ulv87362,1.020166757028496
p13ulv87363,1.018351429921265
p13ulv87364,1.017920709923902
p13ulv87365,1.0184929507639495
p13ulv87366,1.0178194296889786
p13ulv87367,1.0211423048396693
p13ulv87368,1.0166479420745618
p13ulv87370,1.018254435652142
p13ulv87371,1.0177106354981347
p13ulv87372,1.018359323179796
p13ulv87374,1.0182598241838212
p13ulv87375,1.017982074901167
p13ulv87379,1.019742497868455
p13ulv87380,1.0160470801723944
p13ulv87382,1.02081703588352
p13ulv87384,1.0192343229397782
p13ulv87385,1.0190252027352034
p13ulv87386,1.0181730783687466
p13ulv87387,1.018436510780141
p13ulv87388,1.0211606377760152
p13ulv87390,1.0181382224904878
p13ulv87391,1.0172398899332398
p13ulv87392,1.021330538201854
p13ulv87393,1.019334188923307
p13ulv87394,1.0187706524813067
p13ulv87395,1.0189399517012325
p13ulv87397,1.016988312432255
p13ulv87398,1.0186356627403024
p13ulv87399,1.0177564731781357
p13ulv87400,1.0203422140851526
p13ulv87401,1.0183013192164316
p13ulv87402,1.017976763299024
p13ulv87403,1.0185820368071352
p13ulv87404,1.0235258375996308
p13ulv87405,1.0183569964255978
p13ulv87406,1.016663506303476
p13ulv87407,1.021016574971729
p13ulv87408,1.016455916980388
p13ulv87409,1.0191769609956083
p13ulv87410,1.0179906406538102
p13ulv87411,1.0183283283177131
p13ulv87412,1.018605960620463
p13ulv87413,1.0215889665681184
p13ulv87414,1.0185229762103307
p13ulv87415,1.0190460187607435
p13ulv87416,1.018556977461147
p13ulv87417,1.0205165331715604
p13ulv87418,1.0185632006394099
p13ulv87419,1.0189742792045084
p13ulv87420,1.0221320435554802
p13ulv87421,1.015551694110949
p13ulv87422,1.019630340705351
p13ulv87423,1.0169486592991643
p13ulv87426,1.021266396365315
p13ulv87427,1.018836971173609
p13ulv87428,1.0220920667580735
p13ulv87430,1.0222110253638879
p13ulv87431,1.020761532352934
p13ulv87432,1.0221369785463317
p13ulv87433,1.019548824831512
p13ulv87434,1.0164776217234848
p13ulv87435,1.0179798361759471
p13ulv87436,1.016613438808007
p13ulv87437,1.0170190561126446
p13ulv87438,1.0177016618681303
p13ulv87439,1.0214111225645472
p13ulv87440,1.0206725826017338
p13ulv87441,1.0189660799989617
p13ulv87442,1.0213247983877805
p13ulv87443,1.0174304965838963
p13ulv87444,1.0169398623510257
p13ulv87445,1.0184651060994083
p13ulv87446,1.020735633831189
p13ulv87447,1.0178038687500386
p13ulv87448,1.0203771167768485
p13ulv87449,1.0190105887365508
p13ulv87450,1.0168601773945698
p13ulv87451,1.0175694901560117
p13ulv87453,1.0189886248101543
p13ulv87454,1.0195068271900627
p13ulv87455,1.0222653675056304
p13ulv87456,1.020932290354955
p13ulv87457,1.0187938819697737
p13ulv87458,1.019131545638773
p13ulv87459,1.0185392343150503
p13ulv87460,1.0183743674868744
p13ulv87461,1.01884446067514
p13ulv87462,1.0195364034592953
p13ulv87463,1.0217383184543918
p13ulv87464,1.0196207804386703
p13ulv87465,1.0181337846159406
p13ulv87466,1.018452683224171
p13ulv87467,1.017102621872311
p13ulv87468,1.0173870228849182
p13ulv87469,1.0169373890046356
p13ulv87470,1.0164519221753374
p13ulv87471,1.0195161167969051
p13ulv87472,1.02230584095848
p13ulv87473,1.0134969316443059
p13ulv87474,1.0223880604982098
p13ulv87475,1.0226504944730017
p13ulv87476,1.0194145420972496
p13ulv87477,1.0186925428576181
p13ulv87478,1.019413567452177
p13ulv87479,1.0167362180007844
p13ulv87480,1.0220608859138431
p13ulv87481,1.017177649750133
p13ulv87482,1.019741712654684
p13ulv87483,1.0191382689234723
p13ulv87484,1.0221457445995474
p13ulv87485,1.0176306104517927
p13ulv87486,1.0178832565678424
p13ulv87487,1.0163097517703654
p13ulv87488,1.012912359411501
p13ulv87489,1.0162680461453657
p13ulv87490,1.018435007060134
p13ulv87491,1.0221574356696181
p13ulv87492,1.0187209582272905
p13ulv87494,1.0186688324388649
p13ulv87495,1.0215771632098314
p13ulv87496,1.0173926231218036
p13ulv87497,1.0198106170082948
p13ulv87498,1.0200257940935655
p13ulv87499,1.017506676373887
p13ulv87501,1.0205231337216762
p13ulv87503,1.0188155468171824
p13ulv87504,1.0218711918937315
p13ulv87505,1.0192763732161811
p13ulv87506,1.0212945155742648
p13ulv87507,1.0197126981896139
p13ulv87508,1.020071120410819
p13ulv87509,1.017122904401612
p13ulv87510,1.022136893383643
p13ulv87511,1.0185569553465164
p13ulv87512,1.0204997544643128
p13ulv87513,1.0206481068449902
p13ulv87514,1.0638530125892152
p13ulv87516,1.0203987740099851
p13ulv87517,1.0192408100227306
p13ulv87518,1.0225956358055717
p13ulv87519,1.017182046003807
p13ulv87520,1.0162930906498093
p13ulv87521,1.0198382621122715
p13ulv87523,1.021353360065077
p13ulv87526,1.0215235398996592
p13ulv87527,1.0219835545726799
p13ulv87528,1.0223630960220311
p13ulv87529,1.0207876483985328
p13ulv87530,1.018563179595895
p13ulv87531,1.0186540897504144
p13ulv87532,1.0184829571435081
p13ulv87533,1.0180511201089435
p13ulv87534,1.0199039236115923
p13ulv87535,1.0199037919940634
p13ulv87537,1.0225962365077024
p13ulv87539,1.0198132982096717
p13ulv87971,1.0227524060607258
p13ulv87975,1.0210940737094103
p13ulv87976,1.0208911988638536
p13ulv87981,1.0216506766725053
p13ulv87987,1.0240060956846109
p13ulv87991,1.0171119108868347
p13ulv87993,1.0205701753310243
p13ulv87995,1.0231924441869114
p13ulv88000,1.0165996655776401
p13ulv88002,1.0169615084520742
p13ulv88005,1.0131806318375347
p13ulv88008,1.0177262063136578
p13ulv88011,1.017823408410909
p13ulv88015,1.0173319683914113
p13ulv88022,1.0182427702860748
p13ulv88026,1.0229233301289826
p13ulv88036,1.0195118833645775
p13ulv88037,1.0231475234474212
p13ulv88043,1.0189639720289776
p13ulv88044,1.0199858541528792
p13ulv88045,1.024149797712666
p13ulv88048,1.0213640174533543
p13ulv88049,1.0194824631762784
p13ulv88050,1.0217971077578367
p13ulv88055,1.0173166517486791
p13ulv88057,1.018657418192139
p13ulv88058,1.0172106644654657
p13ulv88061,1.0139628511888565
p13ulv88063,1.0169577513338777
p13ulv88069,1.022775545756458
p13ulv88070,1.0113488462706264
p13ulv88074,1.0173961798908013
p13ulv88076,1.0178552497844124
p13ulv88078,0.9629849770845604
p13ulv88079,1.0175817491546288
p13ulv88080,1.0227729456827874
p13ulv88081,1.0132538446839685
p13ulv88083,1.0219529014478315
p13ulv88085,1.0234707022323433
p13ulv88086,1.0206858066846725
p13ulv88088,1.0213298019768193
p13ulv88089,1.0216321147336136
p13ulv88090,1.0212367681646475
p13ulv88097,1.0210278584004695
p13ulv88098,1.02208569974098
p13ulv88099,1.0182408779839975
p13ulv88101,1.017161163938621
p13ulv88102,1.0174245632627867
p13ulv88104,1.0201160389006323
p13ulv88105,1.0207592372887277
p13ulv88108,1.0182994941106847
p13ulv88110,1.0203919514894455
p13ulv88112,1.0172909153284362
p13ulv88115,1.0221801559615795
p13ulv88118,1.018682066006928
p13ulv88119,1.0174756965186997
p13ulv88124,1.0190362642305781
p13ulv88125,1.0228959331347227
p13ulv88126,1.0224618229071785
p13ulv88128,1.0196298529707082
p13ulv88131,1.0181834667621572
p13ulv88133,1.0208034438503772
p13ulv88134,1.0187238410544281
p13ulv88137,1.0185617612847202
p13ulv88140,1.0200166931981158
p13ulv88141,1.0233842433856102
p13ulv88142,1.0142149443119626
p13ulv88143,1.0230917122424301
p13ulv88145,1.0224556403990743
p13ulv88146,1.0211543251033501
p13ulv88148,1.02292162453112
p13ulv88149,1.0225830808131375
p13ulv88150,1.0215532593989733
p13ulv88151,1.0222374168273283
p13ulv88152,1.0230270690000567
p13ulv88155,1.0223709634934997
p13ulv88156,1.0214781635327392
p13ulv88157,1.0228851988828946
p13ulv88160,1.0166614786664692
p13ulv88161,1.0217919637168027
p13ulv88162,1.0169800580223214
p13ulv88163,1.0216343439169577
p13ulv88164,1.0220124209933115
p13ulv88166,1.0220739430684875
p13ulv88167,1.021513109854744
p13ulv88169,1.0229181711872655
p13ulv88170,1.0155505539816725
p13ulv88171,1.010278749886597
p13ulv88172,1.0220874419694592
p13ulv88174,1.0185134906169897
p13ulv88175,1.0177016955695777
p13ulv88177,1.0226131882006664
p13ulv88179,1.0221442244861927
p13ulv88181,1.0175768351739929
p13ulv88182,1.0188125311430405
p13ulv88184,1.0165412097435287
p13ulv88486,1.0199320189062222
p13ulv88487,1.01825586077909
p13ulv88489,1.019420182450108
p13ulv88490,1.022002349922643
p13ulv88491,1.0219183973508978
p13ulv88492,1.0219547185194535
p13ulv88493,1.0233305078890578
p13ulv88494,1.0207588739951006
p13ulv88495,1.0223695363091556
p13ulv88496,1.0227225416602854
p13ulv88497,1.0192317828679551
p13ulv88498,1.0176183507574263
p13ulv88500,1.021384889619858
p13ulv88501,1.0191787322622987
p13ulv88502,1.022236394610904
p13ulv88503,1.0225065058310423
p13ulv88506,1.0226574574481244
p13ulv88507,1.0202026613875486
p13ulv88508,1.0201981712392567
p13ulv88509,1.019836241729541
p13ulv88510,1.0172790198406845
p13ulv88511,1.015108784467595
p13ulv88512,1.0225736609483784
p13ulv88515,1.0178965003791578
p13ulv88520,1.0219263886938914
p13ulv88521,1.020813317713945
p13ulv88522,1.0220603036903397
p13ulv88523,1.017775087874118
p13ulv88524,1.0203211373365457
p13ulv88525,1.0219673494586603
p13ulv88526,1.0212003255016935
p13ulv88527,1.0211202260410954
p13ulv88528,1.0245919937901082
p13ulv88529,1.0234003224358594
p13ulv88531,1.0202231696167994
p13ulv88532,1.0214951853309808
p13ulv88533,1.019956865170439
p13ulv88534,1.018196547512662
p13ulv88535,1.0200489896877503
p13ulv88536,1.0145327316725796
p13ulv88538,1.0204926433052264
p13ulv88539,1.0187576415283157
p13ulv88540,1.0189542319822282
p13ulv88541,1.017904989301734
p13ulv88542,1.0190515551413257
p13ulv88543,1.020632908571033
p13ulv88544,1.0213313257638414
p13ulv88545,1.017985198968875
p13ulv88546,1.0178807360982933
p13ulv88547,1.0200396318595226
p13ulv88548,1.0209248169030944
p13ulv88549,1.0246527621968964
p13ulv88550,1.0207895998818652
p13ulv88551,1.0186070759367072
p13ulv88552,1.0255680724639122
p13ulv88553,1.0207276198092305
p13ulv88554,1.0203043040603395
p13ulv88555,1.018523538938274
p13ulv88556,1.0223088017657855
p13ulv88557,1.0230748879493423
p13ulv88558,1.0175873768141854
p13ulv88559,1.019364014546448
p13ulv88560,1.0224421731700746
p13ulv88561,1.0227295753962402
p13ulv88562,1.0216294874334286
p13ulv88563,1.0190433619832013
p13ulv88564,1.0221195249604202
p13ulv88565,1.015393029036519
p13ulv88566,1.01839899322355
p13ulv88567,1.0205686575444388
p13ulv88568,1.0180745377800795
p13ulv88569,1.0228691950806281
p13ulv88570,1.017298736272004
p13ulv88571,1.0242683561214976
p13ulv88572,1.019405280668007
p13ulv88574,1.0244357431691284
p13ulv88577,1.0224567018638682
p13ulv88578,1.0200720649265276
p13ulv88579,1.0148716207504633
p13ulv88580,1.0232342189255672
p13ulv88581,1.0187930605001074
p13ulv88582,1.0199864477086207
p13ulv88583,1.0249433336854903
p13ulv88584,1.0188369155946715
p13ulv88586,1.0243893103823374
p13ulv88587,1.017857116753087
p13ulv88588,1.0184875947593857
p13ulv88589,1.0227566613441939
p13ulv88590,1.0200512703184017
p13ulv88591,1.0204655945783965
p13ulv88592,1.0192682438555019
p13ulv88593,1.0231809484006862
p13ulv88594,1.019059717863108
p13ulv88596,1.0222116609695515
p13ulv88597,1.0251016673904818
p13ulv88598,1.018490768496506
p13ulv88599,1.0224686387403734
p13ulv88600,1.0213373137260717
p13ulv88601,1.0222286254036745
p13ulv88602,1.0198244705486077
p13ulv88603,1.0163880949559863
p13ulv88604,1.0239538608309475
p13ulv88605,1.0228359693869746
p13ulv88606,1.0198258378308762
p13ulv88607,1.01783303249802
p13ulv88608,1.020551286401132
p13ulv88609,1.0178728862086526
p13ulv88610,1.0174117473272815
p13ulv88611,1.0184481025512697
p13ulv88612,1.020460136323738
p13ulv88613,1.0248196402495189
p13ulv89691,0.9961139255394993
p13ulv89692,1.0224598645666536
p13ulv89694,1.021822846707542
p13ulv89695,0.9473926191485704
p13ulv89699,1.0221671757409678
p13ulv89701,1.021884223567329
p13ulv89703,0.9819635409590253
p13ulv89706,1.0213809935086866
p13ulv89707,1.0210332255882695
p13ulv89709,1.0230150638611795
p13ulv89712,1.0223964704140749
p13ulv89713,0.9805227846887841
p13ulv89714,1.0203853094749307
p13ulv89716,1.023619026168087
p13ulv89717,1.021555023278244
p13ulv89718,1.0211405711978594
p13ulv89719,1.0237112070924124
p13ulv89722,1.0234857682468546
p13ulv89728,1.0226934462193042
p13ulv89729,1.0158763876444374
p13ulv89731,1.0213008719317138
p13ulv89734,1.0210608006486206
p13ulv89735,1.0198274655469999
p13ulv89736,1.0208690381229455
p13ulv89737,1.0241251645017382
p13ulv89739,1.0216107326091741
p13ulv89740,1.0208888430343337
p13ulv89745,1.0248774914476049
p13ulv89746,1.0204342388565721
p13ulv89751,1.0209315046034793
p13ulv89754,1.0239695398591895
p13ulv89760,1.0210599605225892
p13ulv89762,1.0217112336283969
p13ulv89763,1.0183107633427144
p13ulv89765,1.0239726525428463
p13ulv89766,1.0250918100952418
p13ulv89767,1.0169602801307298
p13ulv89768,1.0224701632670863
p13ulv89769,1.0241100778280763
p13ulv89780,1.0243517918225533
p13ulv89781,1.0248891329396237
p13ulv89787,1.0230163614250272
p13ulv89791,1.020504751655145
p13ulv89793,1.0195914101256607
p13ulv89794,1.0194294213615447
p13ulv89799,1.0194899585500887
p13ulv89802,1.0196585602339794
p13ulv89806,1.0173434929856149
p13ulv89808,1.0234231918455508
p13ulv89810,1.0212078299455103
p13ulv89812,1.0144697793746045
p13ulv89813,1.0159820675761697
p13ulv89815,1.0208983742674036
p13ulv89816,1.0178823505966164
p13ulv89818,1.0224059668197567
p13ulv89819,1.020026833696563
p13ulv89820,1.0242451660142098
p13ulv89823,1.0186136342781018
p13ulv89824,1.0213692293511647
p13ulv89826,1.0239513055494431
p13ulv89828,1.017491652343422
p13ulv89830,1.021021102633573
p13ulv89832,1.0242983077063808
p13ulv89834,1.0205693095250243
p13ulv89836,1.013401676219523
